Employee ID,FullName,Gender,Age,HireDate,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,AnnualSalary,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E02698,Elizabeth Powell,Female,45,9/17/2013,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,138355,5,4,4,56,2,2,4,8,No,24,2,8,1,3,1,0,0,0,No,4
E02699,Lucas Yang,Male,28,7/4/2021,Marketing,Married,Sales,Sales Executive,Travel_Frequently,70996,26,4,1,63,3,2,4,1,Yes,11,3,10,4,3,10,7,0,8,Yes,3
E02700,John Richardson,Male,34,12/29/2014,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,77024,24,4,1,66,3,3,1,6,Yes,13,2,15,2,2,2,2,2,2,Yes,2
E02701,Miles Ross,Male,31,4/18/2017,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,50022,9,2,1,67,3,2,3,3,No,11,3,9,6,2,4,3,2,3,No,2
E02702,Jonathan Santos,Male,29,1/6/2017,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Frequently,204534,7,2,4,36,3,2,3,1,No,20,3,9,2,3,9,7,2,8,No,4
E02703,Joshua Maldonado,Male,49,12/22/2005,Life Sciences,Married,Research & Development,Healthcare Representative,Travel_Rarely,75814,11,3,1,30,3,3,3,1,No,17,2,10,1,3,10,9,0,9,No,3
E02704,Santiago f Vo,Male,47,7/15/2019,Other,Married,Human Resources,Human Resources,Travel_Frequently,169487,1,4,4,88,3,1,2,0,Yes,11,2,7,2,3,6,2,1,2,No,3
E02705,Leilani Martin,Female,56,5/6/2002,Human Resources,Married,Human Resources,Manager,Travel_Rarely,156435,26,4,3,71,4,5,2,4,Yes,18,1,35,0,3,10,9,1,4,No,3
E02706,Luca Xiong,Male,52,12/20/2006,Medical,Divorced,Research & Development,Manager R&D,Travel_Rarely,59845,2,1,4,59,1,1,4,1,Yes,11,3,1,4,3,1,0,0,0,No,3
E02707,Valentina Campos,Female,37,3/6/2020,Marketing,Single,Sales,Sales Executive,Travel_Rarely,93656,15,4,2,77,3,4,1,0,No,12,1,21,3,3,20,8,11,10,No,2
E02708,Grayson Jenkins,Male,55,3/6/1998,Life Sciences,Single,Research & Development,Research Scientist,Non-Travel,99035,23,2,4,37,2,2,3,1,No,12,4,20,2,3,20,9,3,7,No,3
E02709,Jeremiah Ross,Male,27,6/17/2021,Medical,Married,Research & Development,Research Director,Non-Travel,137997,10,3,3,40,3,3,3,4,No,20,3,13,2,4,11,7,4,8,No,4
E02710,Natalie Zheng,Female,28,6/21/2019,Medical,Single,Research & Development,Manufacturing Director,Travel_Rarely,61573,10,3,3,77,3,2,1,6,Yes,19,4,9,3,3,5,2,1,4,No,3
E02711,Jace Mehta,Male,55,5/6/2015,Life Sciences,Single,Research & Development,Healthcare Representative,Travel_Rarely,41102,1,2,2,45,2,2,3,1,No,12,2,4,2,2,4,3,1,2,No,2
E02712,Hannah Doan,Female,44,9/16/2011,Other,Single,Research & Development,Laboratory Technician,Travel_Rarely,129866,12,2,4,78,3,1,4,1,No,13,3,5,6,4,5,2,1,4,No,3
E02713,Caroline Robinson,Female,28,1/22/2020,Technical Degree,Married,Research & Development,Laboratory Technician,Travel_Frequently,161868,11,3,4,73,3,2,3,1,No,11,1,10,2,4,10,9,9,4,No,3
E02714,Naomi Ma,Female,55,5/16/1995,Marketing,Married,Sales,Sales Executive,Travel_Rarely,67131,2,2,2,92,3,2,2,3,No,14,3,15,4,3,11,8,5,10,No,2
E02715,Adam Davis,Male,44,10/15/2019,Human Resources,Married,Human Resources,Human Resources,Travel_Rarely,71345,2,3,3,82,3,1,2,4,No,14,3,6,3,3,2,0,1,2,No,3
E02716,Ellie Ho,Female,30,10/9/2019,Medical,Married,Research & Development,Laboratory Technician,Travel_Rarely,246757,1,2,4,76,3,1,2,1,No,13,3,12,6,2,12,8,1,7,No,3
E02717,Mila Liang,Female,63,3/28/2005,Other,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,106880,2,1,4,57,3,1,3,6,Yes,19,3,7,2,2,2,2,0,2,No,3
E02718,Nova Doan,Female,36,8/28/2018,Medical,Single,Research & Development,Manager R&D,Travel_Rarely,98733,25,3,1,84,3,3,3,2,No,23,2,25,3,3,17,14,12,11,No,2
E02719,Colton Mejia,Male,28,4/26/2019,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,141675,1,4,4,86,3,2,2,0,No,15,1,16,3,3,15,13,5,8,No,3
E02720,Joseph Kim,Male,28,6/23/2018,Life Sciences,Married,Sales,Sales Representative,Travel_Rarely,53210,2,2,1,54,3,1,3,0,No,19,3,3,1,3,2,2,1,2,No,2
E02721,Audrey Campos,Female,27,9/2/2021,Life Sciences,Divorced,Research & Development,Research Scientist,Travel_Rarely,107114,18,4,4,35,3,2,1,6,Yes,17,3,9,3,2,4,3,1,2,No,3
E02722,Vivian Brooks,Female,34,9/12/2022,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,57483,1,3,4,76,3,1,4,3,No,22,1,12,3,3,5,3,1,0,No,4
E02723,Mateo Vargas,Male,53,4/20/1994,Medical,Married,Research & Development,Research Scientist,Non-Travel,75226,1,1,3,98,3,3,2,0,No,18,1,14,3,1,13,8,5,12,No,2
E02724,David Foster,Male,50,1/15/2012,Medical,Married,Research & Development,Research Director,Travel_Rarely,87727,11,4,4,43,3,1,3,7,Yes,11,3,5,3,3,2,2,2,2,No,3
E02725,Isaiah Ramos,Male,51,6/21/2018,Life Sciences,Single,Research & Development,Research Scientist,Travel_Rarely,87897,1,2,4,63,3,1,3,0,No,12,4,4,2,4,3,2,1,2,No,3
E02726,Samantha Do,Female,27,11/19/2021,Medical,Single,Research & Development,Research Scientist,Travel_Rarely,99612,9,4,2,48,3,2,3,1,No,19,2,10,5,3,10,7,0,8,No,3
E02727,Emery Fernandez,Female,33,3/27/2019,Medical,Married,Research & Development,Healthcare Representative,Travel_Rarely,56938,15,2,2,95,3,2,4,0,Yes,13,1,10,6,3,9,7,8,1,No,2
E02728,Santiago f Brooks,Male,46,1/20/2012,Life Sciences,Single,Research & Development,Laboratory Technician,Travel_Rarely,92247,29,4,3,49,2,1,2,1,No,13,3,6,3,3,6,2,4,1,No,3
E02729,Aubrey Lin,Female,51,10/17/2005,Life Sciences,Married,Research & Development,Laboratory Technician,Travel_Rarely,193672,1,4,1,83,3,1,4,8,No,19,3,8,3,2,1,0,0,0,No,3
E02730,Jace Hsu,Male,31,10/6/2018,Medical,Married,Sales,Sales Representative,Travel_Rarely,46098,1,4,2,68,2,1,2,0,No,14,2,3,2,3,2,2,2,2,No,2
E02731,Nicholas Sanders,Male,45,11/23/2014,Life Sciences,Single,Research & Development,Research Scientist,Travel_Rarely,239980,24,1,1,52,3,2,4,7,No,13,1,18,2,3,7,7,1,7,No,2
E02732,Joshua Sun,Male,38,7/13/2011,Medical,Married,Research & Development,Research Director,Travel_Rarely,121546,10,3,2,99,1,3,3,3,No,12,1,20,3,3,18,16,1,11,No,2
E02733,Riley Ayala,Female,42,2/20/2010,Life Sciences,Married,Research & Development,Research Director,Travel_Rarely,128714,10,3,3,42,4,3,4,1,Yes,25,1,16,2,3,16,11,6,8,No,4
E02734,Isaac Santos,Male,43,9/13/2018,Other,Divorced,Sales,Sales Executive,Travel_Rarely,91537,8,2,1,85,3,2,3,0,Yes,22,2,6,3,2,5,3,0,4,No,3
E02735,Logan Brooks,Male,28,5/7/2020,Life Sciences,Divorced,Sales,Sales Representative,Non-Travel,178300,29,4,1,40,3,1,4,2,No,15,2,16,3,2,9,8,0,0,No,3
E02736,Leilani Hu,Female,57,5/21/2018,Medical,Single,Research & Development,Research Scientist,Travel_Rarely,50260,1,3,2,42,3,1,4,6,Yes,12,3,6,2,3,4,3,1,2,No,2
E02737,Jace Cho,Male,33,8/6/2016,Medical,Single,Sales,Sales Representative,Travel_Rarely,161800,5,1,3,58,3,1,1,1,Yes,11,4,2,6,3,2,2,1,2,No,3
E02738,Jaxson Fong,Male,32,10/9/2020,Marketing,Married,Sales,Sales Representative,Travel_Frequently,157616,9,3,4,33,3,1,1,1,No,19,1,1,3,2,1,0,1,0,Yes,3
E02739,Wyatt Ly,Male,45,12/19/2008,Medical,Married,Sales,Sales Executive,Travel_Rarely,82697,3,3,1,94,2,3,4,0,No,19,3,10,2,3,9,7,3,4,No,2
E02740,Mia Huang,Female,33,9/21/2018,Life Sciences,Divorced,Research & Development,Manufacturing Director,Travel_Frequently,124404,4,2,4,97,3,2,2,7,No,13,2,18,3,3,4,2,0,2,No,3
E02741,Levi Her,Male,43,3/30/2012,Life Sciences,Divorced,Research & Development,Healthcare Representative,Non-Travel,158750,1,4,3,57,3,2,3,1,No,21,1,13,2,2,13,12,1,9,No,4
E02742,Everleigh Phillips,Female,62,11/8/2015,Medical,Married,Research & Development,Research Scientist,Travel_Rarely,69057,1,4,1,36,3,1,4,9,Yes,14,2,4,3,4,2,2,2,2,Yes,2
E02743,Natalie Acosta,Female,36,1/8/2019,Technical Degree,Married,Research & Development,Laboratory Technician,Travel_Rarely,157976,7,2,4,72,3,1,3,8,No,11,4,14,4,1,10,9,9,8,Yes,2
E02744,Hadley Chavez,Female,36,6/28/2020,Life Sciences,Married,Research & Development,Manufacturing Director,Travel_Rarely,54355,28,4,1,60,2,4,2,0,No,23,3,21,3,3,20,7,0,10,No,3
E02745,Hailey Liu,Female,31,7/9/2022,Marketing,Married,Sales,Sales Executive,Travel_Rarely,72475,28,3,4,95,2,2,3,1,No,21,4,8,2,3,8,7,1,7,No,4
E02746,Nicholas Jiang,Male,62,12/13/2003,Marketing,Divorced,Sales,Sales Executive,Non-Travel,80132,15,4,4,88,1,2,4,1,No,24,1,15,4,2,15,12,11,11,No,4
E02747,Gabriel Xu,Male,30,10/13/2018,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,52292,3,3,3,57,2,2,2,2,No,11,3,14,5,3,5,4,0,4,No,3
E02748,Sophia Collins,Female,46,1/8/2022,Technical Degree,Single,Research & Development,Research Scientist,Travel_Rarely,69110,2,3,4,78,3,1,1,1,No,14,4,4,4,3,4,2,1,2,No,3
E02749,Evelyn Vasquez,Female,38,2/24/2013,Life Sciences,Single,Human Resources,Human Resources,Travel_Rarely,68676,26,4,3,31,3,3,4,1,Yes,16,3,9,2,3,9,0,1,7,No,3
E02750,Paisley Baker,Female,58,12/23/2002,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,86094,10,2,1,100,3,2,4,1,No,11,3,10,1,3,10,7,1,9,No,2
E02751,Eloise Griffin,Female,27,5/6/2022,Life Sciences,Divorced,Sales,Sales Executive,Travel_Frequently,77607,1,4,2,94,3,2,3,7,No,12,4,12,3,3,6,3,0,1,Yes,4
E02752,Samuel Cruz,Male,61,4/30/1993,Marketing,Married,Sales,Sales Executive,Travel_Rarely,157672,11,4,2,100,2,2,4,4,No,13,1,8,2,2,6,3,0,0,No,3
E02753,Gabriel Cheung,Male,64,11/29/2016,Life Sciences,Single,Research & Development,Research Scientist,Travel_Rarely,43785,2,4,3,52,2,1,3,2,No,14,4,8,2,3,2,2,2,2,No,3
E02754,Kai Green,Male,65,6/15/2015,Life Sciences,Married,Research & Development,Research Scientist,Travel_Frequently,75439,18,4,3,80,3,2,3,1,Yes,14,4,10,2,4,10,2,0,2,No,3
E02755,Julia Moore,Female,37,11/18/2021,Medical,Married,Research & Development,Research Scientist,Travel_Rarely,139987,2,4,3,98,3,1,3,2,No,14,2,20,2,3,5,3,0,2,No,3
E02756,Roman Mendoza,Male,54,9/4/1994,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,257489,1,4,3,62,1,1,4,1,No,12,4,4,5,3,4,3,1,1,No,3
E02757,Levi Rahman,Male,54,1/30/2009,Other,Married,Research & Development,Research Scientist,Travel_Rarely,91639,13,2,4,46,2,2,2,4,Yes,13,1,10,2,3,4,3,0,3,No,3
E02758,Sadie Pham,Female,26,12/25/2022,Medical,Single,Research & Development,Research Scientist,Travel_Rarely,66563,28,4,4,73,2,1,1,1,No,14,2,5,3,1,5,4,0,4,No,2
E02759,Chloe Contreras,Female,29,2/10/2021,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,235047,28,3,4,39,2,3,1,4,Yes,13,2,20,3,3,3,2,2,0,Yes,3
E02760,Owen Ford,Male,37,2/10/2015,Marketing,Married,Sales,Sales Executive,Travel_Rarely,214782,24,1,2,60,2,4,4,0,No,11,1,21,2,2,20,9,9,6,No,2
E02761,Audrey Powell,Female,37,5/1/2011,Medical,Single,Research & Development,Manufacturing Director,Non-Travel,180544,5,3,2,74,3,2,1,0,No,19,2,10,2,3,9,4,1,7,No,2
E02762,Greyson Munoz,Male,62,6/23/2000,Other,Single,Sales,Sales Representative,Travel_Rarely,158614,5,3,4,30,2,1,3,0,No,18,4,5,2,3,4,2,0,0,No,3
E02763,Isaiah Vang,Male,53,11/30/1998,Medical,Married,Research & Development,Healthcare Representative,Travel_Rarely,63187,6,1,4,42,2,3,1,4,No,15,1,9,5,3,7,7,1,7,No,3
E02764,Lincoln Alvarado,Male,65,12/8/2004,Life Sciences,Married,Research & Development,Manufacturing Director,Travel_Rarely,93857,4,3,2,87,4,2,2,1,Yes,20,2,6,0,3,6,2,0,3,No,3
E02765,Carter Sandoval,Male,36,3/11/2021,Medical,Married,Sales,Sales Executive,Travel_Frequently,253741,2,3,4,63,2,2,2,2,No,14,4,17,3,2,9,6,0,8,No,3
E02766,Julia Jimenez,Female,46,11/17/2010,Medical,Married,Research & Development,Laboratory Technician,Travel_Rarely,92833,8,3,2,82,4,2,3,2,No,12,1,6,3,4,4,3,1,2,No,3
E02767,Savannah Cortez,Female,55,12/15/2018,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,95400,1,2,2,94,3,2,4,8,Yes,11,1,8,0,1,6,4,0,5,Yes,2
E02768,Everly Brown,Female,63,10/4/2013,Medical,Married,Development,Developer,Travel_Rarely,88230,2,1,1,40,3,1,2,9,No,12,4,6,3,3,2,2,2,2,No,2
E02769,Charlotte Pham,Female,54,2/25/2003,Life Sciences,Single,Development,Senior Developer,Travel_Frequently,62179,2,2,4,79,3,1,4,0,No,13,3,8,2,2,7,7,3,6,No,3
E02770,Iris Bailey,Female,26,2/18/2020,Medical,Married,Development,Senior Developer,Travel_Rarely,42343,3,3,3,81,4,1,1,4,Yes,20,1,12,3,2,1,0,0,0,No,4
E02771,Logan Daniels,Male,26,5/7/2022,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,70275,24,1,4,67,3,1,3,1,No,22,2,1,2,3,1,0,0,0,No,4
E02772,Autumn Molina,Female,34,4/8/2012,Medical,Married,Development,Senior Developer,Travel_Rarely,51448,27,3,3,94,3,2,3,6,No,13,2,17,3,2,7,7,7,7,No,3
E02773,Emma Mehta,Female,48,4/9/2009,Medical,Married,Development,Developer,Travel_Rarely,185363,16,3,1,84,4,1,2,0,No,13,3,6,5,3,5,4,0,3,No,3
E02774,Julian Joseph,Male,52,9/20/2018,Life Sciences,Divorced,Development,Developer,Travel_Rarely,60784,26,1,1,31,3,1,3,1,No,17,4,5,1,2,5,2,4,3,No,2
E02775,Eleanor Munoz,Female,45,4/7/2004,Medical,Divorced,Development,Senior Developer,Travel_Rarely,45323,19,2,2,93,3,1,4,0,No,11,3,3,2,3,2,2,1,2,No,2
E02776,Caroline Sandoval,Female,51,9/10/2012,Life Sciences,Single,Development,Developer,Travel_Rarely,129727,24,3,3,50,2,1,3,5,Yes,14,2,6,4,3,4,2,0,3,Yes,3
E02777,Eliza Zhu,Female,43,9/30/2006,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,63229,21,4,2,51,4,3,1,1,No,11,3,10,1,3,10,9,8,8,No,2
E02778,Greyson Moore,Male,54,2/12/2004,Medical,Divorced,Development,Senior Developer,Non-Travel,194221,16,2,4,96,4,1,4,1,Yes,13,2,1,2,2,1,0,0,0,No,3
E02779,Lyla Clark,Female,54,12/12/2018,Life Sciences,Married,Sales,Manager,Travel_Rarely,78020,2,4,1,78,2,4,4,2,No,16,3,31,3,3,25,8,3,7,No,2
E02780,Samuel Patterson,Male,25,10/7/2022,Life Sciences,Single,Development,Developer,Travel_Rarely,197331,2,3,4,45,3,1,4,5,Yes,11,3,6,3,3,3,2,1,2,No,3
E02781,Robert Padilla,Male,65,2/16/1998,Other,Divorced,Development,Developer,Non-Travel,63346,11,2,1,96,4,2,3,0,No,18,4,5,5,2,4,2,1,3,No,3
E02782,Landon Munoz,Male,40,7/11/2014,Life Sciences,Single,Development,Developer,Travel_Rarely,105574,7,4,1,53,3,3,2,0,No,11,3,13,4,3,12,6,2,11,No,3
E02783,Josiah Yi,Male,31,4/12/2015,Medical,Single,Development,Developer,Travel_Rarely,101941,6,1,2,83,3,1,1,2,No,11,3,8,2,3,4,2,1,3,Yes,3
E02784,Owen Scott,Male,45,7/17/2005,Other,Divorced,Development,Senior Developer,Travel_Rarely,74777,5,3,3,58,3,5,3,4,No,11,4,26,3,2,14,13,4,8,No,3
E02785,Matthew Parker,Male,40,9/15/2021,Life Sciences,Single,Development,Senior Developer,Travel_Frequently,59447,16,1,2,72,1,1,1,1,Yes,22,2,10,5,3,10,2,6,7,Yes,3
E02786,Daniel Huynh,Male,25,12/8/2021,Marketing,Married,Sales,Sales Executive,Travel_Rarely,105072,8,4,3,48,3,2,2,0,No,11,4,10,2,3,9,7,4,2,No,3
E02787,Matthew Vargas,Male,53,5/24/1999,Medical,Married,Development,Developer,Travel_Rarely,150893,7,4,1,42,2,3,4,3,No,14,4,24,4,3,22,6,5,17,No,3
E02788,Ella Herrera,Female,49,2/8/2013,Marketing,Single,Sales,Manager,Travel_Rarely,156276,2,4,2,83,3,5,1,3,No,12,4,22,2,2,2,2,2,1,No,2
E02789,Everly Hwang,Female,31,10/27/2022,Medical,Single,Development,Developer,Travel_Rarely,191755,2,3,3,78,3,1,4,4,No,11,4,7,3,3,1,1,0,0,No,3
E02790,Hazel Mitchell,Female,33,11/4/2020,Other,Married,Development,Technical Architect,Travel_Rarely,81070,10,4,4,41,3,2,4,2,Yes,13,4,9,5,4,4,2,1,3,No,3
E02791,Ian Hernandez,Male,40,12/1/2021,Medical,Married,Development,Developer,Travel_Rarely,176533,1,3,2,61,3,1,4,2,Yes,16,1,6,2,2,2,0,2,0,Yes,3
E02792,Charlotte Lam,Female,29,8/26/2020,Medical,Divorced,Development,Technical Architect,Travel_Rarely,60919,2,2,4,72,4,1,3,1,No,12,4,6,3,2,5,3,1,4,No,3
E02793,Jonathan Ali,Male,51,7/20/2004,Marketing,Married,Sales,Sales Representative,Travel_Rarely,88288,3,2,1,86,2,1,3,1,Yes,14,3,3,2,3,3,2,0,2,Yes,3
E02794,Violet He,Female,31,11/19/2021,Marketing,Married,Sales,Sales Representative,Travel_Rarely,53638,2,3,4,97,3,1,4,1,No,13,1,2,3,3,2,2,2,2,No,3
E02795,Hannah Truong,Female,44,3/25/2009,Life Sciences,Married,Development,Developer,Travel_Rarely,75362,5,4,2,82,2,1,1,9,Yes,14,4,6,3,4,1,1,0,0,No,3
E02796,Hannah Nelson,Female,38,5/24/2022,Life Sciences,Married,Sales,Sales Executive,Travel_Frequently,60799,1,3,3,42,4,2,1,2,No,19,1,10,3,3,5,3,1,3,No,3
E02797,Autumn Kaur,Female,29,2/1/2022,Other,Divorced,Development,Developer,Travel_Rarely,129172,4,2,3,75,3,1,4,1,No,12,3,1,3,3,1,0,0,0,No,3
E02798,Serenity Ngo,Female,49,2/11/2021,Life Sciences,Divorced,Development,Technical Architect,Travel_Rarely,50012,2,4,4,33,3,1,1,1,No,13,4,1,6,3,1,0,0,0,No,3
E02799,Raelynn Her,Female,44,5/9/2018,Life Sciences,Single,Development,Technical Architect,Travel_Rarely,122441,25,3,1,48,1,1,3,1,No,12,3,1,2,2,1,0,0,1,Yes,3
E02800,Jameson Salazar,Male,45,3/12/2003,Life Sciences,Single,Sales,Sales Executive,Travel_Frequently,85822,8,3,4,37,3,3,3,1,No,15,4,9,0,3,9,8,1,7,No,3
E02801,Luke Luna,Male,58,5/21/2007,Medical,Single,Development,Developer,Travel_Frequently,43803,1,2,3,58,3,2,4,1,No,23,4,12,2,3,12,8,3,7,No,4
E02802,Hunter Moua,Male,29,11/29/2019,Marketing,Single,Sales,Sales Executive,Non-Travel,72620,23,4,2,72,3,2,3,0,No,20,3,10,2,3,9,5,8,7,No,2
E02803,Athena Aguilar,Female,25,8/24/2021,Life Sciences,Married,Development,Developer,Travel_Rarely,71222,19,2,2,73,3,1,2,4,No,21,1,8,1,3,1,0,0,0,No,4
E02804,Ariana Sanders,Female,62,12/26/1994,Marketing,Single,Sales,Sales Executive,Travel_Frequently,155332,5,4,1,98,3,2,4,4,Yes,21,3,14,4,3,9,6,0,8,No,3
E02805,Easton Cruz,Male,33,11/21/2016,Life Sciences,Married,Development,Technical Architect,Travel_Rarely,107202,8,1,4,36,4,1,4,1,No,19,4,1,2,3,1,0,0,1,No,3
E02806,Josiah Vega,Male,56,12/26/2015,Life Sciences,Single,Development,Developer,Travel_Rarely,121751,1,2,1,98,2,3,3,9,Yes,13,4,23,2,3,1,0,0,0,Yes,3
E02807,Isla Chavez,Female,45,9/29/2010,Technical Degree,Single,Development,Technical Architect,Travel_Rarely,115591,5,4,3,50,3,1,3,1,Yes,13,3,2,3,2,2,2,2,2,Yes,3
E02808,Willow Estrada,Female,28,3/11/2021,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,108601,1,5,2,75,3,2,1,5,Yes,21,3,9,2,2,4,3,1,3,No,2
E02809,Nevaeh Ng,Female,30,3/18/2019,Medical,Married,Development,Technical Architect,Non-Travel,159823,11,2,3,79,2,3,1,2,Yes,13,3,10,3,3,4,0,2,3,No,3
E02810,Jade Hu,Female,45,12/15/2001,Marketing,Married,Sales,Sales Executive,Travel_Rarely,53526,23,3,3,47,2,2,4,7,Yes,19,3,5,2,2,2,2,0,0,No,3
E02811,Henry Vazquez,Male,33,12/3/2016,Life Sciences,Single,Development,Developer,Travel_Frequently,90084,1,2,1,98,3,3,4,1,Yes,12,3,15,1,3,15,14,8,12,No,2
E02812,Nathan Jackson,Male,41,3/25/2011,Life Sciences,Married,Sales,Sales Executive,Travel_Frequently,210085,18,5,2,71,3,3,1,1,No,22,4,9,3,2,9,8,1,8,No,2
E02813,Anthony Lam,Male,33,2/7/2015,Medical,Married,Development,Business Analyst,Travel_Rarely,133908,23,4,3,30,3,1,1,3,Yes,15,3,4,3,3,2,2,2,2,No,3
E02814,Nevaeh Ali,Female,48,3/22/2013,Life Sciences,Divorced,Development,Developer,Travel_Rarely,100652,7,4,4,48,3,2,4,3,No,22,4,10,3,2,7,7,1,7,No,4
E02815,Mila Vasquez,Female,48,7/26/2013,Life Sciences,Divorced,Development,Business Analyst,Travel_Rarely,225725,1,4,1,51,2,2,3,1,No,18,3,7,2,4,7,5,0,7,No,3
E02816,Madelyn Henry,Female,41,5/10/2007,Medical,Married,Development,Developer,Travel_Rarely,224989,1,3,1,33,3,2,4,1,Yes,22,2,9,3,3,9,8,7,8,No,3
E02817,Emilia Alexander,Female,37,9/11/2022,Life Sciences,Single,Development,Developer,Travel_Frequently,109680,29,5,4,50,3,2,4,1,No,11,4,10,2,3,10,3,9,9,No,3
E02818,Christian Ayala,Male,55,9/28/2003,Medical,Divorced,Development,Developer,Travel_Rarely,74216,7,2,2,43,2,5,3,5,Yes,12,4,29,2,2,27,3,13,8,No,3
E02819,Willow Xiong,Female,37,5/4/2021,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,151363,25,3,1,99,3,3,1,7,No,11,4,28,3,2,21,16,7,9,No,2
E02820,Avery Valdez,Female,58,1/29/2000,Technical Degree,Divorced,Development,Business Analyst,Travel_Rarely,62686,8,3,3,59,3,3,3,1,No,13,2,17,2,3,17,14,12,8,No,3
E02821,Abigail Carter,Female,51,1/12/2015,Life Sciences,Single,Development,Business Analyst,Travel_Frequently,178218,11,3,2,95,2,2,2,1,No,13,3,6,3,3,6,5,0,3,No,4
E02822,Madison Patel,Female,37,10/26/2013,Life Sciences,Divorced,Development,Business Analyst,Travel_Rarely,69125,7,3,2,59,3,3,1,2,No,17,3,25,2,3,1,0,0,0,No,3
E02823,Paisley Hsu,Female,43,1/7/2006,Medical,Married,Development,Developer,Travel_Frequently,161376,1,3,2,79,3,1,1,4,No,13,4,5,2,2,3,2,1,2,No,3
E02824,Kinsley Hill,Female,26,6/16/2022,Medical,Married,Development,Developer,Travel_Rarely,59436,9,3,4,79,2,1,3,0,Yes,17,1,2,0,2,1,0,0,0,Yes,3
E02825,Kai Barnes,Male,35,8/24/2016,Life Sciences,Married,Development,Business Analyst,Travel_Rarely,58733,2,3,3,76,3,1,2,0,No,23,4,6,3,3,5,4,0,4,No,4
E02826,Lincoln Cheng,Male,61,10/14/1997,Medical,Single,Development,Business Analyst,Travel_Rarely,88681,1,4,3,87,3,1,2,1,No,17,2,1,4,3,1,1,1,0,No,3
E02827,Noah Sharma,Male,59,2/9/2008,Life Sciences,Married,Development,Developer,Travel_Rarely,186854,1,3,2,66,3,2,2,1,No,17,2,10,3,3,10,4,0,9,No,3
E02828,Nevaeh Jiang,Female,65,7/10/1997,Life Sciences,Married,Development,Developer,Travel_Rarely,96897,6,3,2,55,4,1,4,3,No,12,2,5,3,3,1,0,0,0,No,3
E02829,Ariana Hall,Female,55,1/17/2005,Life Sciences,Single,Development,Developer,Travel_Rarely,128954,8,4,3,61,3,2,4,1,No,23,4,11,2,3,11,7,1,8,No,4
E02830,Samuel Cao,Male,51,5/22/1999,Marketing,Single,Sales,Sales Executive,Travel_Rarely,67418,1,4,3,32,2,2,1,0,No,14,2,16,2,3,15,13,2,8,No,3
E02831,Brooks Mitchell,Male,53,8/10/2014,Medical,Divorced,Human Resources,Human Resources,Travel_Rarely,125545,5,2,2,80,3,2,2,8,Yes,22,4,16,2,3,4,2,0,2,No,3
E02832,Kinsley Gonzalez,Female,47,1/27/2000,Life Sciences,Married,Development,Developer,Travel_Rarely,125641,1,1,4,55,2,2,4,1,Yes,12,3,10,1,2,10,8,3,0,No,3
E02833,Dominic Tang,Male,53,12/8/1993,Medical,Single,Development,Business Analyst,Travel_Rarely,100666,1,3,2,30,2,1,3,1,No,18,1,6,3,3,6,4,0,4,No,3
E02834,Colton Le,Male,38,1/12/2010,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,71235,1,2,1,70,3,3,4,3,No,14,4,24,4,3,1,0,1,0,No,3
E02835,Kai Huang,Male,28,1/15/2021,Medical,Divorced,Development,Developer,Non-Travel,83235,6,3,2,79,1,2,4,7,Yes,12,4,17,3,3,13,11,1,9,No,3
E02836,Addison Cruz,Female,32,9/8/2014,Medical,Married,Development,Business Analyst,Travel_Rarely,42075,1,2,1,94,3,2,2,1,No,15,3,5,2,3,5,2,1,3,No,3
E02837,Natalie Thao,Female,52,10/23/2022,Technical Degree,Divorced,Sales,Sales Representative,Travel_Rarely,55020,2,1,3,62,3,1,1,3,No,13,3,3,3,3,0,0,0,0,No,3
E02838,Maria Barnes,Female,64,5/13/2003,Life Sciences,Married,Development,Developer,Travel_Rarely,76506,2,3,3,99,2,2,4,1,No,19,1,11,3,3,11,10,10,8,No,3
